time,language,tweets
2021-04-01 20:59:39,en,"@felixmugume94 No body put President Museveni on pressure to get a covid-19 vaccine. Besides yo ally evil newspaper monitor had already lied to pple that H.E. and his entire family had been already vaccinated! So who could pressure an ""already vaccinated"" person to get vaccinated?! Baamu gundi!"
2021-04-01 20:59:35,en,Covid-19 live updates: Virginia to expand vaccine eligibility to everyone over age 16 by April 18 https://t.co/Cw8p8bIcKv
2021-04-01 20:59:35,en,People have to know if you aren’t vaccinated for with the covid-19 vaccine you won’t be allowed to touch my baby. You have until November to figure it out. 🤷🏻‍♀️
2021-04-01 20:59:34,en,"@ObsoleteDogma Learn more about how your immune system works and the vaccine here. 👇

https://t.co/7dsQwMiis5"
2021-04-01 20:59:33,en,"False Barriers: These Things Should Not Prevent You From Getting a COVID Vaccine - ProPublica
 https://t.co/6bw7ESUDbQ"
2021-04-01 20:59:29,en,"@paulrey99 @MConceptions @veryvirology @NeBirgitta @GMaolruanaidh @TheBernician @_V5M1000 @KarenH777 @BangoBilly @GRHutchinson @KurtGeek Suspect a combination of the two, know a few now who have had symptoms a week or so after vaccine due to the suppressed immune system but haven't had a test as 'it couldn't possibly be covid' making them riskier than the unvaccinated"
2021-04-01 20:59:28,en,"@HerringBoleman She had regular COViD, as she became ill 6 weeks ago. But I know the B117 is now circulating widely here (and where you are as well). It is vaccine-susceptible but much much easier to transmit"
2021-04-01 20:59:24,en,"Surprised how easy it was to get an appt.
Talking about one thing, 30 seconds later got an appointment for COVID.
I was going to wait, but now glad I’m getting it sooner than later.
Curious about the vaccine side effects.
Shingles vaccines knocked me on my ass. https://t.co/2v9AiR7n1D"
2021-04-01 20:59:22,en,"‼️Those taking covid vaccines are shockingly ignorant about facts revealing criminal fraud across Big Pharma. 

‼️Nearly every single vaccine manufacturer operating today has history science fraud, bribery, kickbacks, price-fixing, illegal marketing &amp; more https://t.co/cxy5ro6j3P"
2021-04-01 20:59:21,en,"Post COVID-Vaccine PSA: take Tylenol, not ibuprofen (Advil)! Ibuprofen will dampen your inflammitory response, which you want to have. Tylenol will not! Thank you to my nurse mother-in-law for the info! (and sending me home with a bag of Tylenol and carrot cake)"
2021-04-01 20:59:20,en,Got my first dose of the covid vaccine today. Can’t wait until my second dose so I can get my hair professionally cut again!
2021-04-01 20:59:19,en,Don’t put a marketing man in charge of a country! “It was only when vaccine announcements had to become actual vaccinations that the public became aware of the chasm between the rhetoric and the reality.” https://t.co/L0VP30Oyce via @ConversationEDU
2021-04-01 20:59:16,en,"In Florida, thousands waited in digital lines for their number to come up in county-run vaccine pools.

But for some lucky Floridians, getting a vaccine was as easy as hopping in their golf carts and rolling down to the clubhouse. https://t.co/WqRaxSdRHk via @heraldtribune"
2021-04-01 20:59:15,en,"Thankful I Just got my 2nd Covid vaccine. Everything has gone well except every once in a while my eyesight goes blue, I see this white letter gibberish that makes no sense, I piss my pants and forget who I am for about half an hour or so. Other than that all is good. https://t.co/RsJ4V3I6zH"
2021-04-01 20:59:13,und,@reneerico @Bob_Wachter @MethodistHosp @UCSFHospitals https://t.co/Yk7xacy5gU
2021-04-01 20:59:12,en,"South Korea to issue blockchain-protected digital 'vaccine passports'

Sentiment: Neutral

2 Min Read.SEOUL - South Korea said on Thursday it will issue so-called COVID-19 vaccine passports to immunized...

Brief: https://t.co/zju72kCCSr
https://t.co/QCeRS6fhu2"
2021-04-01 20:59:11,en,"$IPA .. As with everything  do your own DD .. 

In the end, Haseltine said, we might hope for a universal vaccine that protects against all strains of SARS-CoV-2, as well as future coronaviruses that might emerge...
$IPA
 https://t.co/WBy8c1gqXQ"
2021-04-01 20:59:10,en,"COVID vaccine rollout 'unacceptably slow' in Europe as cases rise, warns WHO https://t.co/UPe45KP614"
2021-04-01 20:59:08,en,"If jobs with titles like ""CA Pharmacist – COVID Vaccine Support"" sound appealing to you, follow us to hear about these types of opportunities in #HuntingtonBeach, CA. #Healthcare"
2021-04-01 20:59:06,en,@sarahboesveld They're open! https://t.co/RzSjP1a9Zo
2021-04-01 20:59:05,en,GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout https://t.co/xX2x77vKpc
2021-04-01 20:59:04,en,"We are very excited to partner with @wku and @wildhealthmd to help provide on-campus COVID-19 vaccines to students and faculty.
https://t.co/BnK03ZdL8T"
2021-04-01 20:59:03,en,"Creighton senior exercise science major Erin Goaley and future dental student class of 2025, volunteers at every COVID-19 community vaccine clinic at Creighton — and there is no where else she would rather be. https://t.co/Uf944YgvZL https://t.co/0KDee6RZzQ"
2021-04-01 20:59:03,en,"Pa. must convince rural residents ‘freedom’ hinges on COVID-19 vaccine, health secretary says - https://t.co/bev3IQi89I  https://t.co/F6XbIjtOMj"
2021-04-01 20:59:02,en,"1. Develop inhalable COVID vaccine
2. Pump vaccine into air in public places
3. Only way to keep yourself safe from vaccination is wearing a mask
4. What now anti-vaxxers? https://t.co/NXxjaM7jhv"
2021-04-01 20:58:59,en,"@Erika_D_Smith This needs a different title -- transgender people are one of the most financially vulnerable groups. The title in the permalink works better: ""California Forgot Transgender People in COVID Vaccine Equity Push"""
2021-04-01 20:58:58,en,@BBCNewsnight @nicholaswatt What about this rule that you are not meant to have the Coronavirus vaccine if you've tested positive for Covid-19 in the past 28 days. What will happen to those who might of had the virus but didn't know #Newsnight https://t.co/HTrjNTMlJW
2021-04-01 20:58:54,en,"If I’ve Had COVID-19, Do I Still Need Two Doses of Vaccine? https://t.co/PPpRNkwASb"
2021-04-01 20:58:51,en,"Amazing study looking at the new Moderna COVID-19 variant vaccine being conducted by @Rouphael_N, Evan Anderson, and their teams at @HopeClinicEmory @EmoryPediatrics @EmoryInfectDis  https://t.co/P89xn5ZUbc"
2021-04-01 20:58:51,en,@CarrickmanFrank @markythesparky9 @SimonPearson961 Right lets stay locked up forever then shall we? Cos covid isn’t going to just disappear. You still catch and spread the virus with a vaccine! Do we have to be vaccinated and still stay in? Have a day off.
2021-04-01 20:58:47,en,@Bob_Wachter @MethodistHosp @UCSFHospitals Agree. And will be easier when Pfizer gets full FDA approval. https://t.co/Yk7xacy5gU
2021-04-01 20:58:44,en,"There’s nothing like getting your second Covid-19 vaccine on April Fool’s Day! 💉💪

...I swear, this timing was unintentional - just happened to be 4 weeks after my first shot! https://t.co/0wS2H9vb9t"
2021-04-01 20:58:44,en,everyone in the covid vaccine line can hear me blasting mbv through my headphones rn
2021-04-01 20:58:42,en,"@CarolinaKlompen @MississippiMama Oh, yeah, I ignore anti covid vaccine stupidity"
2021-04-01 20:58:39,en,Who needs the COVID vaccine https://t.co/lRCX4bCfO6 via @YouTube
2021-04-01 20:58:38,en,"I had this guy in my store telling us his wife had a serious reaction to the Covid vaccine and when someone asked which one it was, he named one that wasn’t even authorized for emergency use by the FDA. Now why would you...."
2021-04-01 20:58:37,en,"Take this one question survey, to provide SUNY Cortland with a sense of how many students would be interested in getting the COVID-19 vaccine. There is no guarantee of what vaccine will be available for students. https://t.co/oiXL5U9KC0 EC"
2021-04-01 20:58:35,en,"@skywalk819 100% in children. As well as stopping the spread, it prevents death.  PREVENTS DEATH. Why wouldn't you take a vaccine (yes it IS a vaccine) that prevents death?  Anti-vaxxers are as dangerous as this virus. https://t.co/TsvjseBMmX"
2021-04-01 20:58:34,de,"Eine Studie von Pfizer-BioNTech hat ergeben, dass die Vakzine die 12- bis 15 Jahre alten zu 100% vor #coronavirus  Infektion schützt. #COVIDー19 #COVID #COVID19 #Corona #COVIDVaccination #Coronakrise #CoronaPandemie  

https://t.co/2foJADVDfo"
2021-04-01 20:58:33,en,"#Seniors are scheduling Dr. appointments that were delayed &amp; putting trips on calendars. Simple things that felt unsafe pre-vaccination now feel possible: petting a neighbor's dog, walking in the park, stopping for coffee. https://t.co/Fa8Glbo5DO"
2021-04-01 20:58:33,en,"@MarcusShepard @FirstGentleman Yes, I was just talking to my mom about that a few days ago (it being a mandated vaccine). As an educator, I'm not even mad about it. Kids are already gross [😂] and Covid has ravaged several campuses across the country. Inoculate 'em and let's get this show on the road. Lol"
2021-04-01 20:58:30,en,What my first covid vaccine today. When can I expect the 5G Bill Gates mind control to hit me?
2021-04-01 20:58:26,en,Just got my first covid vaccine shot
2021-04-01 20:58:24,en,What about people who have medical contraindications to COVID vaccines? Isn't a vaccine passport discriminating against them?
2021-04-01 20:58:23,en,The credibility argument that Daniel Carpenter makes in this piece and @zeynep has made elsewhere really does run into this basic problem where it assumes administrative and political actors can actually predict what will increase trust https://t.co/Vo0bktu7K0 https://t.co/dyEOgMtwp5
2021-04-01 20:58:19,en,"Jeez I'm exhausted. I got home around 1pm but I had left the house at 5:40am because I had to go to the clinic before I went to get my 1st dose of the COVID vaccine. 
I need to do some laundry but I might put it off until later today OR do it tomorrow morning."
2021-04-01 20:58:18,en,"15 million J&amp;J COVID Vaccines Thrown Away After Ingredient Mix-Up With AstraZeneca
https://t.co/KRALZSPq73"
2021-04-01 20:58:16,en,"In that case why aren’t asthmatics being given priority for the Covid vaccine like they are with the annual flu jab?

#FluJabEqualsCovidJab https://t.co/Xoiem6ETGT"
2021-04-01 20:58:16,en,Biden urges religious leaders to tell people to not be ‘fearful’ of the COVID-19 vaccine: ‘It’s about protecting people’ https://t.co/Y2wqkfOR8b
2021-04-01 20:58:16,en,"NEW: Kaiser Permanente - Sunset Medical Center Area on 04-02, 04-03, 04-05
Total Appointments at Location: 13
Address: 4760 W Sunset Blvd, Los Angeles, CA 90027
Posted @ 1617310696
https://t.co/aDCTOi72AM"
2021-04-01 20:58:14,en,"@EmmanuelMacron 
The little dicktator it's got fuck all to do with the variant that got discovered here we discovered due to our advance labs 
This is your fault and your fault alone due to your stubbeness 
And bitterness towards UK and az 
 https://t.co/7o5Mhe92Ac"
2021-04-01 20:58:13,en,Trying to book a vaccine appointment @javitscenter #covid #vaccine #javits #help https://t.co/ABLVxSDVPy
2021-04-01 20:58:13,en,"Lmao useless

https://t.co/7M4vr4yJ66"
2021-04-01 20:58:10,en,"@JH_photografs @Yoder_Esq @RealMattCouch We've known about human coronaviruses since the 1950s and we've been studying them since, but we haven't had a vaccine developed until 2020 for COVID 19. The MRNA deployment method Moderna and Pfizer IS experimental because it was never thoroughly and sufficiently tested before"
2021-04-01 20:58:03,en,"after today, I could give a covid vaccine with my eyes closed"
2021-04-01 20:58:02,en,"CSUB Bakersfield COVID-19 Vaccination Hub is accepting walk-ins until 5:30pm. If you are 16 years and older, go for your free vaccine. All you need is your photo ID.  

Address: 9001 Stockdale Hwy., Bakersfield, CA.  Enter at Don Hart Dr. East of Stockdale. https://t.co/HSDBK1wPsd"
2021-04-01 20:58:00,en,"I work at a Covid site, besides the nurses and nurse practitioners I am the only one that’s gotten the Moderna vaccine."
2021-04-01 20:58:00,en,"COVID-19 update: Taylor County adds 16 cases Thursday. Abilene trauma service area COVID-19 inpatient rate at 1.33%. VA clinics offer COVID-19 vaccine.
#AbileneTX #COVID19 
 https://t.co/G5MYl0Aux6"
2021-04-01 20:57:57,en,New Yorkers 30+ are eligible for the COVID-19 vaccine the same way we’re eligible to buy a PlayStation 5
2021-04-01 20:57:56,en,"It's finally time to start contributing to the Travel Fund again 🎉

https://t.co/X08RAnOnPD"
2021-04-01 20:57:53,en,"@fordnation doesn't allow workers to stay home as soon as they have symptoms. We needed paid sick days long before Covid but if you want to do something right for once, vote in paid sick days. And get essential workers vaccinated ASAP - your vaccine roll-out is a dangerous mess."
2021-04-01 20:57:51,en,"Pro tip: if you get your second Covid vaccine on a Wednesday, and if you can, just take the whole week off. 😫 Feeling so grateful, so sick, and so regretful that I didn't try to make more space for myself to recover this week."
2021-04-01 20:57:50,en,"A 2018 study out of @GWtweets found Russian bots were instrumental in fueling the online debate around vaccines between 2014 &amp; 2017, uncovering thousands of @Twitter accounts that had been used to spread misinformation &amp; anti-vaccine messaging in the U.S. https://t.co/LCN30HWSSK"
2021-04-01 20:57:46,en,".@GovRonDeSantis’ vaccine rollout has been blatantly corrupt and marred by political favoritism. 

Floridians deserve a Governor who will prioritize our most vulnerable communities, not their wealthy donors. 
https://t.co/GXqv53zT3G"
2021-04-01 20:57:45,en,"10 appointments at 1st and 2nd Dose-Moderna-Sulphur-Murray Co Health Dept
#Oklahoma #COVID #Vaccine
https://t.co/x14MWSKze5 https://t.co/7a7dUK9fIG"
2021-04-01 20:57:43,en,Ignore the title—this story is really about debunking the biggest COVID-vaccine myths. Great summary.  https://t.co/wlWG7QzjiD
2021-04-01 20:57:43,en,"is there anyone in Yorkshire that wants to put me up, get me a covid vaccine and go on the piss for my birthday June 21st? I believe thats an important day 😁"
