time,language,tweets
2021-04-02 13:46:04,en,'What was the point in getting vaccinated?': Fury as Boris says we must not meet indoors over Easter... via https://t.co/Jqwy6nMcF1 They’ve already said that the #Vaccine won’t get rid of #Covid 😳 It’s all about #Coercion and #Control #CoronavirusAct  https://t.co/FRxUWT26y6
2021-04-02 13:46:03,en,"@Jim_Jordan FYI, I did NOT have to present any form of identification for either my first or last dose of the covid vaccine so, YOU ARE A FLAT OUT LIAR"
2021-04-02 13:46:02,en,"BGSU will host free, student-only, single-dose Johnson &amp; Johnson COVID-19 vaccine clinics at the Perry Field House, starting Thursday, April 8, Thursday, April 15, and Thursday, April 22. Students will receive registration information via their BGSU email. https://t.co/U05BVOLPk9 https://t.co/jwyYv0q7pj"
2021-04-02 13:46:02,en,"4D04’s CVS located at 5227 Georgia Avenue NW (with 15+ parking spaces) is now allowing eligible DC residents to book one-dose J&amp;J COVID vaccine appointments, with plenty of appointments available on Tuesday, April 6! Book yours today! https://t.co/XU326QBmMY https://t.co/z8lGlFdbHZ"
2021-04-02 13:46:02,en,"Hy Vee: https://t.co/gpBPJj729d 5/5
posted @ 4/2 8:45:59"
2021-04-02 13:46:01,en,"@eddwilson @coaldragon @RANTER_DAD Warning it is not a source to be totally trusted but..

https://t.co/zxd2xeQDfV"
2021-04-02 13:46:00,en,"@GowTolson women are allowed to just abort their baby cuz it’s their body and their choice, then me not wanting to get the covid vaccine is also my body my choice...and it’s my choice not to get it🤷🏼‍♀️ vaccinated people who bitch about other people not getting vaccinated are authoritarians..."
2021-04-02 13:45:58,en,"@marceelias The hypocrisy of the voter suppression argument is selective and is itself suppressing people. If requiring Photo ID to vote for our leaders than requiring ID information is suppression across the board when it's required for literally everything else, COVID-19 Vaccine inclPeriod"
2021-04-02 13:45:58,en,@DSA_Arrakis @chucktowngent @haj323 @BridgetPhetasy I’ve already had it. If that immunity doesn’t last why should I trust a vaccines will. We just have to learn to live with it. Chances are a new covid vaccine will be out every year. I deserve the right to combat it with natural immunity if I choose too
2021-04-02 13:45:55,en,"COVID 19 Vaccine appointments available for Monday 4/5/21 at the Orange County POD on Hatfield Lane in Goshen. Click link to sign up: 
https://t.co/Jciz6UpkOv https://t.co/dT1BVkkzBc"
2021-04-02 13:45:53,en,"Oηє Oƒ мʏ friend who ίȘ Doctor,He said that they have done survey and they had Rectify that Pёоplё who already took Covid vaccine αяє getting Covid positive reports.#coronaexistorjustbuisness.?????Middle Class Pёоplё Life αяє getting affected😔.#SayNotolockdown"
2021-04-02 13:45:52,en,"&lt;&lt;It was only when vaccine announcements had to become actual vaccinations that the public became aware of the chasm between the rhetoric and the reality.&gt;&gt;

https://t.co/Od3mX8HCYt"
2021-04-02 13:45:49,en,"""We were advised NOT to laminate our vaccination cards in case we need a booster shot to add to the other two vaccinations,"" 

https://t.co/qfyg9K2RBy"
2021-04-02 13:45:47,en,@bbbykess @IGN Nearly 3 million people have died as a result of Covid. As I said millions would die. And now we're waiting for a vaccine before we can move on properly. Almost as if I was spot on or something.
2021-04-02 13:45:43,en,"@kassiekitson @CaliVaxChoice &amp; when ya need ""behavioral science"" to chime in...8/2020
https://t.co/OOagLuAdHN"
2021-04-02 13:45:42,en,"@LustyAngel3 I'm great!  Excited to be getting my first Covid vaccine later today and I got promoted to Team Lead this week🤩

How are you doing?"
2021-04-02 13:45:41,en,OH im officially eligible for a covid vaccine as of today so im gonna try and book an appointment asap
2021-04-02 13:45:39,en,White House ‘Assured’ Vaccine Supply Won’t Be Interrupted By Johnson  https://t.co/PR33w4TMP8 via @dailycaller
2021-04-02 13:45:39,en,"Vaccine passports could ‘scupper’ pub reopenings, say industry chiefs https://t.co/o2jeHlSXLL

Demanding proof of vaccination would be ‘difficult to implement’, says hospitality boss"
2021-04-02 13:45:39,en,"Six pharmacies across York-Simcoe have opened up pre-registration for the AstraZeneca COVID-19 vaccines for those 55 years of age or older 💉
 
To find the pharmacy closest to you, visit: https://t.co/QE9kLMWZI2. https://t.co/svnVoRCxiH"
2021-04-02 13:45:38,en,"With anyone 16 or older in Minnesota now able to get their COVID-19 vaccine, Polk County Public Health offers up a variety of places to contact to make your appointment. https://t.co/5ragzWbtZM"
2021-04-02 13:45:37,en,"@TCPHtweets I need to obtain a replacement Covid vaccine card.  

I took my dad's card to get laminated yesterday, and when it came out of the machine, all the ink had disappeared. His card was handwritten.

Mine and my Mom's came out fine."
2021-04-02 13:45:35,en,"District President PPP Shaheed benazirabad #ChachaAliAkbarJamali received the first dose of COVID-19 vaccine here today.
@BBhuttoZardari
@BakhtawarBZ 
@AseefaBZ https://t.co/vt19LDZ8Bb"
2021-04-02 13:45:34,en,Why people are getting Covid even after 2nd dose of vaccine... https://t.co/XkVeYBmTB6
2021-04-02 13:45:34,en,"@DrKaliBarrett Among the 596,618 patients 16 years and older vaccinated, the first dose was 46% effective against COVID-19 infection 14 to 20 days later and 92% effective 7 or more days after the second dose of Pfizer vaccine. This is why 16 weeks is too long for a 2nd dose."
2021-04-02 13:45:32,en,"As a regular blood donor, I’ve been tested for antibodies since last June. Always negative. But 3.5 weeks post my 1st vaccine dose, I got proof that the vaccine works. I’m positive for antibodies. Look at that beautiful COVID protection!! https://t.co/vews5naD59"
2021-04-02 13:45:25,en,My Family And I Will Not Take Covid-19 Vaccine. It Is Not Healthy – Apostle Suleman (Video) https://t.co/Hm5v7RzYQF
2021-04-02 13:45:23,en,@SarahLuvsCoffee @RightWingWatch @mtgreenee We're given Covid-19 vaccine cards for that.
2021-04-02 13:45:22,en,"' I spent three months in hospital, I was in a coma for three weeks, I lost five stone, I got a tracheostomy, my kidneys packed up and I've had five strokes.'

Caller who suffered shocking Covid symptoms urges others to get the vaccine.

@ShelaghFogarty 

https://t.co/vauzSSgyU7"
2021-04-02 13:45:16,en,"covid isn't going away. ever. the pandemic will end.
vaccination will be more of a regularly scheduled thing than it will be a one time thing.
#cdnpoli

https://t.co/vMS8pODcMo

#cdnpoli"
2021-04-02 13:45:15,en,The world's poorest countries are at India's mercy for vaccines. It's unsustainable | https://t.co/P1xtS9oK1n
2021-04-02 13:45:15,en,Hey @MeghanMcCain  We all know you are in on This!!  Globalist Traitors of America!  You go ahead and take the pathogenic primer vaccine!! Covid stands for Certificate of Vaccination ID  Great Reset New World Order https://t.co/a4qTbQrV0G
2021-04-02 13:45:11,und,https://t.co/g5WXqIJsRQ
2021-04-02 13:45:11,en,Coronavirus infections in Britain are lower than in all the main EU nations as the number of second vaccine doses administered reached a record high. The UK has lower daily infection rates than 26 of the 27 member states https://t.co/JSGjjbKTh0
2021-04-02 13:45:10,en,"‘US may not need AstraZeneca Covid vaccine’, says Anthony Fauci | Corona update | English News – WION https://t.co/UkalxL0j70"
2021-04-02 13:45:10,en,Got the first dose of the COVID-19 vaccine? It's still important to wear a face covering and physical distance when around others. 😷🗽
2021-04-02 13:45:09,en,Italian health workers who refuse COVID-19 vaccine could face suspension without pay https://t.co/iQMbaqq9ke #Politics https://t.co/eQQT8822Zi #news #explore #follow 119
2021-04-02 13:45:08,en,Pfizer states COVID vaccine was 100?ficient in trial of kids ages 12 to 15 https://t.co/AOv8tDbcIa https://t.co/tVUdXxR3rL
2021-04-02 13:45:08,en,"The Alabama prison system, which ranks sixth in the country for COVID-19 deaths, announced it will begin vaccinating inmates. https://t.co/cP40giRCOO"
2021-04-02 13:45:07,en,"Walgreens will begin airing a campaign, with a voiceover by John Legend, encouraging consumers to get vaccinated. https://t.co/Z0G2FGLoW1"
2021-04-02 13:45:07,en,Millions of dollars and thousands more vaccine doses are heading to six organizations  to bolster vaccination efforts in disadvantaged neighborhoods.​  https://t.co/7NTXaSU5Pn
2021-04-02 13:45:06,en,South Africa approves Johnson &amp;amp; Johnson COVID-19 vaccine with conditions https://t.co/YvuacID43C #Health https://t.co/eQQT8822Zi #news #explore #follow 401
2021-04-02 13:45:05,en,"Sinovac's third production line goes live, has two billion annual capacity of COVID-19 vaccine https://t.co/0uKv8JuVqs #Companies https://t.co/eQQT8822Zi #news #explore #follow 233"
2021-04-02 13:45:04,en,"As vaccine supplies increase, more people will be able to get shots. https://t.co/PTeFhCCixk"
2021-04-02 13:45:04,en,"@mencap_charity have produced some easy read information sheets about COVID-19, lockdown restrictions and the vaccine.

You can find them on their website https://t.co/uLEN7iyciB. https://t.co/BhEWMGiLBO"
2021-04-02 13:45:01,en,"CITY | As students and New Haven residents scramble to book COVID-19 vaccine appointments, one 40-foot-long van and a team of health care workers are driving vaccine accessibility in underserved populations. https://t.co/dXXtRmZ0Xw"
2021-04-02 13:45:01,en,".@dr4liberty talks France's rise in COVID cases, how long the Pfizer and Moderna vaccines could last, and a rise in drug-related deaths in 2020:
https://t.co/qAVMsotqkw"
2021-04-02 13:45:00,en,The drugmaker said it would test its COVID-19 vaccine on a 'small number' of 16 and 17 year olds before expanding to children over the age of 12. https://t.co/g3Qi6xNgoA
2021-04-02 13:45:00,en,New test looks to monitor antibody levels after COVID-19 vaccine shot https://t.co/59oaulxfX9
2021-04-02 13:45:00,en,"@SrBachchan taken the #firstdose of #CoronaVaccine . Along with him, other #members of his #family and #Staff have installed the #Covid #vaccine .#AmitabhBachchan gave this information through a #blog and #SocialMedia #account .
https://t.co/J0uZl61tJm https://t.co/C7VECz7bNS"
2021-04-02 13:44:59,en,"Nawabshah, April 02: District President PPP Shaheed benazirabad Chacha Ali Akbar Jamali received the first dose of COVID-19 vaccine here today. https://t.co/ryLMHe4kiu"
2021-04-02 13:44:58,en,JUST IN: all booked! 43 minutes later Orange County convention center COVID Vaccine appts taken up. @WESH https://t.co/qg465PZOpd
2021-04-02 13:44:55,en,"#DilipJoshi Sir recently received the first dose of Covid-19 vaccine!!!
Many Many  Congratulations, you have taken the first dose of #COVID19 Vaccine, and if it is your turn then take the vaccine and take care of yourself. 
""Vakchin""

https://t.co/0Pm1ruJ176"
2021-04-02 13:44:55,en,@gtcstorm40 @erinhaust Covid vaccine is tested and approved for use in the UK. And there are now over 31.1m people vaccinated. You appear to have a problem with facts.
2021-04-02 13:44:53,en,My dr is really pushing me to get the covid vaccine😭
2021-04-02 13:44:49,en,"@h_jbuchanan @catherinekitts In this site you can book for people 55+

https://t.co/IskPzNQacQ"
2021-04-02 13:44:45,en,"@SecGranholm @JudyWoodruff @NewsHour 916K jobs added + 156K Jan &amp; Feb upward revisions = 1M+ jobs added. $1.9T Covid relief hasn't hit yet. NY, CA, etc haven't opened yet. Don't need $2T more stimulus!!! Just vaccine &amp; open economy.

https://t.co/8WXnDvKVHc"
2021-04-02 13:44:40,en,"Hy Vee: https://t.co/gpBPJj729d 1/5 
Albia, 52531 
Algona, 50511 
Bettendorf, 52722 
Bloomfield Clinic, 52537 
Burlington #2, 52601 
Centerville, 52544 
Chariton, 50049
posted @ 4/2 8:44:39"
2021-04-02 13:44:40,en,"@MoHFW_INDIA @NITIAayog @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @COVIDNewsByMIB For How much time period, 2 dose of covid vaccine will protect the person????"
2021-04-02 13:44:39,en,Actually number one doesn’t need the words “for Covid” and number two should be rule out a vaccine passport full stop but still excellent.
2021-04-02 13:44:38,en,"Hy Vee: https://t.co/gpBPJj729d 2/5 
Clarinda, 51632 
Corning Clinic, 50841 
Corydon Mainstreet, 50060 
Emmetsburg Dollar Fresh, 50536 
Estherville, 51334 
Fort Madison, 52627
posted @ 4/2 8:44:36"
2021-04-02 13:44:37,en,Should not have scheduled my second covid vaccine for the beginning of my work week 🥴
2021-04-02 13:44:37,en,I was delivering a covid vaccine with a sensitive expiration date &amp; a male employee stopped me in the hall &amp; said “I have some trivia for you” &amp; I said okay &amp; kept walking thinking he’s gonna have to follow me if he wants to talk &amp; he does &amp; he quotes a Bible verse &amp; says (1/3)
2021-04-02 13:44:36,en,"After feeling like trash for approximately 36 hours after my 2nd Modena Covid vaccine I feel fine today. My advice is if you have flexibility in your schedule then plan to take the day off or chill out the day after your vaccination. You may be fine, but..."
2021-04-02 13:44:35,en,"Hy Vee: https://t.co/gpBPJj729d 3/5 
Humboldt, 50548 
Keokuk, 52632 
Leon Clinic, 50144 
Mason City #2, 50401 
Mason City Drugstore, 50401 
Milford Clinic, 51351
posted @ 4/2 8:44:33"
2021-04-02 13:44:35,en,"[The Pfizer vaccine protects against symptomatic Covid for up to six months after the second dose, analysis of clinical trial data has found. The firm and its German partner, BioNTech, said the jab had 91.3% efficacy in preventing any symptoms of the...
https://t.co/dmqommXYrL"
2021-04-02 13:44:34,und,@LeotheGreat19 @Pontifex https://t.co/Ze0VPNqyBS
2021-04-02 13:44:33,en,"Man's skin 'peeled off' in rare reaction to Johnson &amp; Johnson COVID vaccine https://t.co/F41N0M6YmL via @nypost   No,No,No I'm not doin this !!  FUCK YOU !!"
2021-04-02 13:44:32,en,What type of vaccine Indians are getting if those who took both shots are still getting Covid-19. https://t.co/aJwI21AQgw
2021-04-02 13:44:31,en,"Hy Vee: https://t.co/gpBPJj729d 4/5 
Osceola, 50213 
Red Oak, 51566 
Sheldon, 51201 
Shenandoah, 51601 
Sioux Center, 51250 
Spirit Lake, 51360 
Storm Lake, 50588
posted @ 4/2 8:44:30"
