location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,Region,Income group,new_cases,new_deaths,reproduction_rate,aged_65_older,hospital_beds_per_thousand,population,population_density,median_age,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,pop_vax_percent,cluster
Italy,ITA,2021-04-04,11091438.0,7645585.0,3445853.0,92816.0,229865.0,Europe & Central Asia,High income,18017.0,326.0,0.85,23.021,3.18,60461828.0,205.859,47.9,35220.084,113.151,4.78,83.51,0.892,5.7,4
Italy,ITA,2021-04-05,11252066.0,7770638.0,3481428.0,160628.0,219121.0,Europe & Central Asia,High income,10680.0,296.0,0.82,23.021,3.18,60461828.0,205.859,47.9,35220.084,113.151,4.78,83.51,0.892,5.76,4
Jamaica,JAM,2021-03-09,0.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,Upper middle income,561.0,6.0,1.27,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-10,0.0,0.0,0.0,0.0,2420.0,Latin America & Caribbean,Upper middle income,808.0,3.0,1.25,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-11,0.0,0.0,0.0,0.0,2420.0,Latin America & Caribbean,Upper middle income,695.0,12.0,1.22,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-12,0.0,0.0,0.0,0.0,2420.0,Latin America & Caribbean,Upper middle income,419.0,5.0,1.19,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-13,0.0,0.0,0.0,0.0,2420.0,Latin America & Caribbean,Upper middle income,525.0,4.0,1.17,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-14,12099.0,12099.0,0.0,0.0,2420.0,Latin America & Caribbean,Upper middle income,587.0,1.0,1.15,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-15,0.0,0.0,0.0,0.0,2350.0,Latin America & Caribbean,Upper middle income,806.0,7.0,1.13,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-16,16096.0,16096.0,0.0,0.0,2299.0,Latin America & Caribbean,Upper middle income,602.0,2.0,1.12,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-17,0.0,0.0,0.0,0.0,2222.0,Latin America & Caribbean,Upper middle income,821.0,13.0,1.1,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-18,0.0,0.0,0.0,0.0,2145.0,Latin America & Caribbean,Upper middle income,638.0,4.0,1.07,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-19,0.0,0.0,0.0,0.0,2067.0,Latin America & Caribbean,Upper middle income,604.0,8.0,1.04,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-20,0.0,0.0,0.0,0.0,1990.0,Latin America & Caribbean,Upper middle income,695.0,5.0,1.01,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-21,0.0,0.0,0.0,0.0,1913.0,Latin America & Caribbean,Upper middle income,673.0,9.0,0.98,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-22,0.0,0.0,0.0,0.0,1895.0,Latin America & Caribbean,Upper middle income,558.0,3.0,0.96,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-23,0.0,0.0,0.0,0.0,1878.0,Latin America & Caribbean,Upper middle income,335.0,6.0,0.93,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-24,0.0,0.0,0.0,0.0,1878.0,Latin America & Caribbean,Upper middle income,439.0,3.0,0.91,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-25,33000.0,33000.0,0.0,0.0,1878.0,Latin America & Caribbean,Upper middle income,458.0,1.0,0.89,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-26,0.0,0.0,0.0,0.0,1792.0,Latin America & Caribbean,Upper middle income,330.0,11.0,0.87,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-27,0.0,0.0,0.0,0.0,1705.0,Latin America & Caribbean,Upper middle income,289.0,9.0,0.86,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-28,0.0,0.0,0.0,0.0,1618.0,Latin America & Caribbean,Upper middle income,480.0,4.0,0.85,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-29,0.0,0.0,0.0,0.0,1532.0,Latin America & Caribbean,Upper middle income,287.0,16.0,0.84,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-30,0.0,0.0,0.0,0.0,1445.0,Latin America & Caribbean,Upper middle income,334.0,1.0,0.84,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-03-31,0.0,0.0,0.0,0.0,1358.0,Latin America & Caribbean,Upper middle income,389.0,9.0,0.84,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Jamaica,JAM,2021-04-01,41901.0,41901.0,0.0,0.0,1272.0,Latin America & Caribbean,Upper middle income,306.0,3.0,0.83,9.684,1.7,2961161.0,266.879,31.4,8193.571,206.537,11.28,74.47,0.734,0.0,1
Japan,JPN,2021-02-17,125.0,125.0,0.0,0.0,0.0,East Asia & Pacific,High income,1461.0,79.0,0.73,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-18,611.0,611.0,0.0,486.0,486.0,East Asia & Pacific,High income,1525.0,76.0,0.73,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-19,5039.0,5039.0,0.0,4428.0,2457.0,East Asia & Pacific,High income,1297.0,66.0,0.74,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-20,0.0,0.0,0.0,0.0,2404.0,East Asia & Pacific,High income,1234.0,78.0,0.74,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-21,0.0,0.0,0.0,0.0,2378.0,East Asia & Pacific,High income,1036.0,47.0,0.74,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-22,11934.0,11934.0,0.0,0.0,2362.0,East Asia & Pacific,High income,737.0,56.0,0.75,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-23,0.0,0.0,0.0,0.0,2464.0,East Asia & Pacific,High income,1103.0,54.0,0.75,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-24,17888.0,17888.0,0.0,0.0,2538.0,East Asia & Pacific,High income,904.0,69.0,0.74,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-25,21896.0,21896.0,0.0,4008.0,3041.0,East Asia & Pacific,High income,1084.0,74.0,0.77,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-26,28530.0,28530.0,0.0,6634.0,3356.0,East Asia & Pacific,High income,1057.0,80.0,0.81,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-27,0.0,0.0,0.0,0.0,3183.0,East Asia & Pacific,High income,1220.0,41.0,0.85,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-02-28,0.0,0.0,0.0,0.0,3009.0,East Asia & Pacific,High income,997.0,30.0,0.86,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-01,31785.0,31785.0,0.0,0.0,2836.0,East Asia & Pacific,High income,688.0,51.0,0.88,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-02,34772.0,34772.0,0.0,2987.0,2837.0,East Asia & Pacific,High income,922.0,65.0,0.89,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-03,37303.0,37303.0,0.0,2531.0,2774.0,East Asia & Pacific,High income,1244.0,63.0,0.91,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-04,39174.0,39174.0,0.0,1871.0,2468.0,East Asia & Pacific,High income,1149.0,67.0,0.92,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-05,46469.0,46469.0,0.0,7295.0,2563.0,East Asia & Pacific,High income,1129.0,55.0,0.93,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-06,0.0,0.0,0.0,0.0,3566.0,East Asia & Pacific,High income,412.0,6.0,0.94,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-07,0.0,0.0,0.0,0.0,4570.0,East Asia & Pacific,High income,1722.0,59.0,1.04,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-08,70796.0,70796.0,0.0,0.0,5573.0,East Asia & Pacific,High income,621.0,46.0,1.04,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-09,107558.0,107558.0,0.0,36762.0,10398.0,East Asia & Pacific,High income,1175.0,58.0,1.04,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-10,148950.0,148915.0,35.0,41392.0,15950.0,East Asia & Pacific,High income,1259.0,53.0,1.04,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-11,181184.0,180741.0,443.0,32234.0,20287.0,East Asia & Pacific,High income,1303.0,45.0,1.05,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-12,230542.0,227194.0,3348.0,49358.0,26296.0,East Asia & Pacific,High income,1263.0,58.0,1.05,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-13,0.0,0.0,0.0,0.0,27982.0,East Asia & Pacific,High income,1335.0,51.0,1.06,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-14,0.0,0.0,0.0,0.0,29668.0,East Asia & Pacific,High income,975.0,21.0,1.04,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-15,290275.0,282398.0,7877.0,0.0,31354.0,East Asia & Pacific,High income,713.0,38.0,1.06,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.01,4
Japan,JPN,2021-03-16,359191.0,349844.0,9347.0,68916.0,35948.0,East Asia & Pacific,High income,1142.0,57.0,1.08,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.01,4
Japan,JPN,2021-03-17,437485.0,423196.0,14289.0,78294.0,41219.0,East Asia & Pacific,High income,1545.0,36.0,1.1,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.01,4
Japan,JPN,2021-03-18,508702.0,490413.0,18289.0,71217.0,46788.0,East Asia & Pacific,High income,1460.0,32.0,1.12,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.01,4
Japan,JPN,2021-03-19,578835.0,553454.0,25381.0,70133.0,49756.0,East Asia & Pacific,High income,1469.0,33.0,1.13,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.02,4
Japan,JPN,2021-03-20,0.0,0.0,0.0,0.0,50429.0,East Asia & Pacific,High income,1596.0,19.0,1.14,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-21,0.0,0.0,0.0,0.0,51102.0,East Asia & Pacific,High income,1106.0,19.0,1.14,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-22,652698.0,623569.0,29129.0,0.0,51775.0,East Asia & Pacific,High income,786.0,36.0,1.16,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.02,4
Japan,JPN,2021-03-23,699126.0,667370.0,31756.0,46428.0,48562.0,East Asia & Pacific,High income,1517.0,51.0,1.2,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.03,4
Japan,JPN,2021-03-24,741180.0,706101.0,35079.0,42054.0,43385.0,East Asia & Pacific,High income,1974.0,21.0,1.24,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.03,4
Japan,JPN,2021-03-25,775122.0,737672.0,37450.0,33942.0,38060.0,East Asia & Pacific,High income,1911.0,27.0,1.26,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.03,4
Japan,JPN,2021-03-26,822869.0,781665.0,41204.0,47747.0,34862.0,East Asia & Pacific,High income,1977.0,33.0,1.27,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.03,4
Japan,JPN,2021-03-27,0.0,0.0,0.0,0.0,34573.0,East Asia & Pacific,High income,2080.0,32.0,1.28,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-28,0.0,0.0,0.0,0.0,34284.0,East Asia & Pacific,High income,1783.0,29.0,1.29,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-03-29,890662.0,825704.0,64958.0,0.0,33995.0,East Asia & Pacific,High income,1290.0,29.0,1.3,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.05,4
Japan,JPN,2021-03-30,949731.0,852946.0,96785.0,59069.0,35801.0,East Asia & Pacific,High income,2141.0,33.0,1.31,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.08,4
Japan,JPN,2021-03-31,1002739.0,877159.0,125580.0,53008.0,37366.0,East Asia & Pacific,High income,2864.0,43.0,1.32,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.1,4
Japan,JPN,2021-04-01,1050112.0,893315.0,156797.0,47373.0,39284.0,East Asia & Pacific,High income,2598.0,18.0,1.31,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.12,4
Japan,JPN,2021-04-02,1096698.0,913341.0,183357.0,46586.0,39118.0,East Asia & Pacific,High income,2714.0,18.0,1.3,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.14,4
Japan,JPN,2021-04-03,0.0,0.0,0.0,0.0,40661.0,East Asia & Pacific,High income,2751.0,7.0,1.29,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-04-04,0.0,0.0,0.0,0.0,42203.0,East Asia & Pacific,High income,2522.0,12.0,1.28,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.0,4
Japan,JPN,2021-04-05,1196884.0,956638.0,240246.0,0.0,43746.0,East Asia & Pacific,High income,1566.0,19.0,1.27,27.049,13.05,126476458.0,347.778,48.2,39002.223,79.37,5.72,84.63,0.919,0.19,4
Jersey,JEY,2021-01-24,11385.0,8334.0,3051.0,0.0,0.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,3
Jersey,JEY,2021-01-25,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-01-26,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-01-27,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-01-28,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-01-29,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-01-30,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-01-31,14838.0,11707.0,3131.0,0.0,493.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3
Jersey,JEY,2021-02-01,0.0,0.0,0.0,0.0,549.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-02,0.0,0.0,0.0,0.0,604.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-03,0.0,0.0,0.0,0.0,660.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-04,0.0,0.0,0.0,0.0,715.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-05,0.0,0.0,0.0,0.0,770.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-06,0.0,0.0,0.0,0.0,826.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-07,21007.0,17829.0,3178.0,0.0,881.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3
Jersey,JEY,2021-02-08,0.0,0.0,0.0,0.0,856.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-09,0.0,0.0,0.0,0.0,831.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-10,0.0,0.0,0.0,0.0,806.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-11,0.0,0.0,0.0,0.0,781.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-12,0.0,0.0,0.0,0.0,756.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-13,0.0,0.0,0.0,0.0,731.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-14,25952.0,22696.0,3256.0,0.0,706.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,3
Jersey,JEY,2021-02-15,0.0,0.0,0.0,0.0,674.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-16,0.0,0.0,0.0,0.0,642.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-17,0.0,0.0,0.0,0.0,609.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-18,0.0,0.0,0.0,0.0,577.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-19,0.0,0.0,0.0,0.0,545.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-20,0.0,0.0,0.0,0.0,512.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-21,29312.0,26025.0,3287.0,0.0,480.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3
Jersey,JEY,2021-02-22,0.0,0.0,0.0,0.0,497.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-23,0.0,0.0,0.0,0.0,514.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-24,0.0,0.0,0.0,0.0,531.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-25,0.0,0.0,0.0,0.0,548.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-26,0.0,0.0,0.0,0.0,566.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-27,0.0,0.0,0.0,0.0,583.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-02-28,33511.0,30191.0,3320.0,0.0,600.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3
Jersey,JEY,2021-03-01,0.0,0.0,0.0,0.0,635.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-02,0.0,0.0,0.0,0.0,670.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-03,0.0,0.0,0.0,0.0,705.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-04,0.0,0.0,0.0,0.0,740.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-05,0.0,0.0,0.0,0.0,775.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-06,0.0,0.0,0.0,0.0,810.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-07,39428.0,36049.0,3379.0,0.0,845.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3
Jersey,JEY,2021-03-08,0.0,0.0,0.0,0.0,858.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-09,0.0,0.0,0.0,0.0,871.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-10,42231.0,38073.0,4158.0,0.0,883.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,3
Jersey,JEY,2021-03-11,0.0,0.0,0.0,0.0,889.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-12,0.0,0.0,0.0,0.0,894.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Jersey,JEY,2021-03-13,0.0,0.0,0.0,0.0,899.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
